siren;denomination;categorie_juridique;tranche_effectif;population;present_fichier_odf;obligation_publication;latitude;longitude;adresse
264401068;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.366018;-1.404579;MAIRIE 1 RUE DE LA MAIRIE 44850 SAINT-MARS-DU-DESERT
264401076;CTRE COM ACTION SOCIALE DE BRAINS;7361;non_connu;-1;False;non_connu;47.169442;-1.721226;MAIRIE 44830 BRAINS
264401084;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.06113;-1.307588;RUE DE LA MAIRIE 44190 SAINT-HILAIRE-DE-CLISSON
264401159;CTRE COM ACTION SOCIALE LA REGRIPPIERE;7361;non_connu;-1;False;non_connu;;;
264401167;CTRE COM ACTION SOCIALE DE ST LUMINE;7361;non_connu;-1;False;non_connu;;;
264401191;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.391299;-1.292019;MAIRIE 25 RUE GENERAL CHARETTE DE LA CONTRIE 44521 COUFFE
264401209;CTRE COM ACTION SOCIALE LA ROCHE BLANCHE;7361;non_connu;-1;False;non_connu;47.440364;-1.124707;MAIRIE 44522 LA ROCHE-BLANCHE
264401217;CTRE COM ACTION SOCIALE DE LA HAIE;7361;non_connu;-1;False;non_connu;47.155387;-1.39936;MAIRIE 6 RUE DE LA GARE 44690 LA HAIE-FOUASSIERE
264401225;CTRE COM ACTION SOCIALE HAUTE GOULAINE;7361;non_connu;-1;False;non_connu;47.217369;-1.462939;MAIRIE BD DU GENERAL DE GAULLE 44115 HAUTE-GOULAINE
264401241;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.205867;-1.306868;MAIRIE 1 RUE ADRIEN BERRA 44430 LE LANDREAU
264401274;CTRE COM ACTION SOCIALE DE MONNIERES;7361;non_connu;-1;False;non_connu;47.131858;-1.354489;MAIRIE 4 RUE DE LA POSTE 44690 MONNIERES
264401282;CTRE COM ACTION SOCIALE DE MONTBERT;7361;non_connu;-1;False;non_connu;47.058626;-1.489577;MAIRIE RUE DE LA GARE 44140 MONTBERT
264401308;CTRE COM ACTION SOCIALE DE MOUZILLON;7361;non_connu;-1;False;non_connu;47.140444;-1.281669;MAIRIE 1 RUE CLEMENT GUILBAUD 44330 MOUZILLON
264401316;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
264401324;CTRE COM ACTION SOCIALE DE TEILLE;7361;non_connu;-1;False;non_connu;;;
264401340;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.016442;-1.435638;MAIRIE 1 PL DE LA MAIRIE 44140 LA PLANCHE
264401357;CTRE COM ACTION SOCIALE DE PETIT-MARS;7361;non_connu;-1;False;non_connu;47.395841;-1.455708;MAIRIE BD SAINT LAURENT 44390 PETIT-MARS
264401365;CTRE COM ACTION SOCIALE DU PALLET;7361;non_connu;-1;False;non_connu;47.139708;-1.337429;26 RUE SAINT VINCENT 44330 LE PALLET BP 1
264401373;CTRE COM ACTION SOCIALE DE PANNECE;7361;non_connu;-1;False;non_connu;47.486792;-1.236703;MAIRIE 234 RUE DU STADE 44440 PANNECE
264401399;CTRE COM ACTION SOCIALE DE GORGES;7361;non_connu;-1;False;non_connu;47.101072;-1.302065;MAIRIE 3 PL DE L'EGLISE 44190 GORGES
264401415;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.19452;-1.724918;MAIRIE AV DU 11 NOVEMBRE 44640 SAINT-JEAN-DE-BOISEAU
264401423;CTRE COM ACTION SOCIALE DE STE REINE;7361;non_connu;-1;False;non_connu;47.441607;-2.193426;MAIRIE 44160 SAINTE-REINE-DE-BRETAGNE
264401449;CTRE COM ACTION SOCIALE DE SAVENAY;7361;non_connu;-1;False;non_connu;47.359176;-1.943694;PL DE L HOTEL DE VILLE 44260 SAVENAY
264401464;CTRE COM ACTION SOCIALE DE ST HILAIRE;7361;non_connu;-1;False;non_connu;;;
264401472;CTRE COM ACTION SOCIALE DES MOUTIERS;7361;non_connu;-1;False;non_connu;47.063041;-2.000287;MAIRIE 15 PL DE L'EGLISE 44760 LES MOUTIERS-EN-RETZ
264401480;CTRE COM ACTION SOCIALE DE CAMPBON;7361;non_connu;-1;False;non_connu;47.412622;-1.968838;MAIRIE PL DE L'EGLISE 44750 CAMPBON
264401506;CTRE COM ACTION SOCIALE DE VUE;7361;non_connu;-1;False;non_connu;47.189459;-1.903401;MAIRIE 44640 VUE
264401514;CTRE COM ACTION SOCIALE DE GUENROUET;7361;non_connu;-1;False;non_connu;47.519539;-1.955191;MAIRIE 1 RUE ANDRE CAUX 44530 GUENROUET
264401522;CTRE COM ACTION SOCIALE DE CORSEPT;7361;non_connu;-1;False;non_connu;47.278461;-2.057931;MAIRIE 6 RUE DE LA MAIRIE 44560 CORSEPT
264401530;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.182108;-2.147688;MAIRIE 17 RUE DU CHEVECIER 44730 SAINT-MICHEL-CHEF-CHEF
264401548;CTRE COM ACTION SOCIALE LOROUX BOTTEREAU;7361;non_connu;-1;False;non_connu;47.236412;-1.346619;MAIRIE 3 RUE DES MOULINS 44430 LE LOROUX-BOTTEREAU
264401555;CENTRE COMMUNAL D'ACTION SOCIALE;7361;21;-1;False;non_connu;47.08873;-1.277896;MAIRIE GRANDE RUE DE LA TRINITE 44190 CLISSON
264401563;CTRE COM ACTION SOCIAL DE MOISDON;7361;non_connu;-1;False;non_connu;47.616626;-1.375495;MAIRIE 4 RUE DU CAMP 44520 MOISDON-LA-RIVIERE
264401597;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.326796;-1.735713;MAIRIE 9 RUE G. HERSART DE VILLEMARQUE 44360 VIGNEUX-DE-BRETAGNE BP 8
264401605;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.191479;-1.68678;MAIRIE PL FRANCOIS MITTERRAND 44620 LA MONTAGNE
264401613;CTRE COM ACTION SOCIALE DE BOUAYE;7361;non_connu;-1;False;non_connu;47.143754;-1.694335;MAIRIE 12 RUE DE PORNIC 44830 BOUAYE
264401639;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.481249;-2.158926;MAIRIE 6 RUE DE LA FONTAINE SAINT JEAN 44780 MISSILLAC
264401647;CTRE COM ACTION SOCIALE DE NOTRE DAME;7361;non_connu;-1;False;non_connu;47.380599;-1.711825;MAIRIE 44130 NOTRE-DAME-DES-LANDES
264401654;CTRE COM ACTION SOCIALE NORT SUR ERDRE;7361;non_connu;-1;False;non_connu;47.43977;-1.501217;MAIRIE 30 RUE ARISTIDE BRIAND 44390 NORT-SUR-ERDRE
264401662;CTRE COM ACTION SOCIALE DE SAINT VIAUD;7361;non_connu;-1;False;non_connu;47.256203;-2.018704;MAIRIE 44320 SAINT-VIAUD
264401670;CTRE COM ACTION SOCIALE MAUVES SUR LOIRE;7361;non_connu;-1;False;non_connu;47.297366;-1.393961;MAIRIE 7 RUE DU CARTERON 44470 MAUVES-SUR-LOIRE
264401688;CTRE COM ACTION SOCIALE DE QUILLY;7361;non_connu;-1;False;non_connu;47.460181;-1.951402;MAIRIE 44750 QUILLY
264401696;CTRE COM ACTION SOCIALE DE PAULX;7361;non_connu;-1;False;non_connu;46.961893;-1.760174;MAIRIE LE BOURG 44270 PAULX
264401712;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.542271;-1.884603;MAIRIE 1 RUE JULES VERNE 44630 PLESSE
264401746;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.320293;-1.910248;MAIRIE 2 RTE DU SYL 44260 BOUEE
264401753;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.655409;-1.497669;MAIRIE 17 RUE DE LA MAIRIE 44590 SAINT-VINCENT-DES-LANDES
264401761;CTRE COM ACTION SOCIALE DE BLAIN;7361;non_connu;-1;False;non_connu;47.478006;-1.766009;MAIRIE 2 RUE CHARLES DE GAULLE 44130 BLAIN
264401779;CTRE COM ACTION SOCIALE MARSAC SUR DON;7361;non_connu;-1;False;non_connu;47.59501;-1.679413;MAIRIE 44170 MARSAC-SUR-DON
264401787;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.521439;-1.619123;MAIRIE 16 RUE DE LA MAIRIE 44390 PUCEUL
264401795;CTRE COM ACTION SOCIALE CHATEAU THEBAUD;7361;non_connu;-1;False;non_connu;47.12453;-1.418752;MAIRIE 1 PL EGLISE 44690 CHATEAU-THEBAUD
264401803;CTRE COM ACTION SOCIALE DE MALVILLE;7361;non_connu;-1;False;non_connu;47.355546;-1.861996;MAIRIE 12 RUE DE LA MERLERIE 44260 MALVILLE
264401811;CTRE COM ACTION SOCIALE DE PONTCHATEAU;7361;non_connu;-1;False;non_connu;47.436896;-2.089316;MAIRIE PL DOMINIQUE DAVID 44160 PONTCHATEAU
264401837;CTRE COM ACTION SOCIALE JOUE SUR ERDRE;7361;non_connu;-1;False;non_connu;47.488151;-1.459794;MAIRIE 44440 JOUE-SUR-ERDRE
264401845;CTRE COM ACTION SOCIALE DU GAVRE;7361;non_connu;-1;False;non_connu;47.519963;-1.748378;MAIRIE GRANDE RUE 44130 LE GAVRE
264401852;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.466571;-1.672913;MAIRIE 14 PL DE L EGLISE 44810 LA CHEVALLERAIS
264401860;CTRE COM ACTION SOCIALE DE SEVERAC;7361;non_connu;-1;False;non_connu;47.546918;-2.07848;MAIRIE 31 RUE LANDES DU BOURG 44530 SEVERAC
264401878;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.300036;-1.550763;12 RUE FRANCOIS CLOUET 44240 LA CHAPELLE-SUR-ERDRE
264401902;CTRE COM ACTION SOCIALE DE VILLEPOT;7361;non_connu;-1;False;non_connu;47.775872;-1.278591;MAIRIE 44110 VILLEPOT
264401910;CTRE COM ACTION SOCIALE CHAPELLE LAUNAY;7361;non_connu;-1;False;non_connu;47.372516;-1.971609;MAIRIE 2 PL DE L'EGLISE 44260 LA CHAPELLE-LAUNAY
264401928;CTRE COM ACTION SOCIALE D'AVESSAC;7361;non_connu;-1;False;non_connu;47.653926;-1.989503;MAIRIE 5 PL DE L'EGLISE 44460 AVESSAC
264401936;CTRE COM ACTION SOCIALE DE BESNE;7361;non_connu;-1;False;non_connu;47.396928;-2.091765;MAIRIE 44160 BESNE
264401944;CTRE COM ACTION SOCIALE ST NICOLAS REDON;7361;non_connu;-1;False;non_connu;47.64263;-2.068558;26 RUE DE NANTES 44460 SAINT-NICOLAS-DE-REDON
264401951;CENTRE COMMUNAL D'ACTION SOCIALE DU CELLIER;7361;non_connu;-1;False;non_connu;47.325769;-1.348493;62 RUE BEL AIR 44850 LE CELLIER
264401969;CTRE COM ACTION SOCIALE DE VAY;7361;non_connu;-1;False;non_connu;47.511388;-1.752166;MAIRIE 44170 VAY
264401977;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.150517;-1.987488;MAIRIE 4 PL DU CHAMP DE FOIRE 44320 CHAUVE
264401985;CTRE COM ACTION SOCIALE DE TREILLIERES;7361;non_connu;-1;False;non_connu;47.329611;-1.620933;MAIRIE 57 RUE DE LA MAIRIE 44119 TREILLIERES
264401993;CTRE COM ACTION SOCIALE DE LA GRIGONNAIS;7361;non_connu;-1;False;non_connu;47.519072;-1.685713;MAIRIE 44170 LA GRIGONNAIS
264402009;CTRE COM ACTION SOCIALE DE FROSSAY;7361;non_connu;-1;False;non_connu;47.244596;-1.933602;MAIRIE 4 RUE DU CAPITAINE ROBERT MARTIN 44320 FROSSAY
264402017;CTRE COM ACTION SOCIALE DE ST COLOMBAN;7361;non_connu;-1;False;non_connu;47.011387;-1.582035;MAIRIE 30 RUE DE L' HOTEL DE VILLE 44310 SAINT-COLOMBAN
264402025;CTRE COM ACTION SOCIALE DE CORCOUE;7361;non_connu;-1;False;non_connu;46.959821;-1.571212;MAIRIE 11 RUE LEJEUNE 44650 CORCOUE-SUR-LOGNE
264402033;CTRE COM ACTION SOCIALE DE CROSSAC;7361;non_connu;-1;False;non_connu;47.41459;-2.135391;MAIRIE 44160 CROSSAC
264402041;CTRE COM ACTION SOCIALE DE ST ETIENNE;7361;non_connu;-1;False;non_connu;;;
264402058;CTRE COM ACTION SOCIALE DE SOUDAN;7361;non_connu;-1;False;non_connu;;;
264402066;CTRE COM ACTION SOCIALE DE FERCE;7361;non_connu;-1;False;non_connu;;;
264402074;CTRE COM ACTION SOCIALE FAY DE BRETAGNE;7361;non_connu;-1;False;non_connu;47.414092;-1.79068;MAIRIE 11 RUE DE LA MAIRIE 44130 FAY-DE-BRETAGNE
264402082;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.51763;-2.037691;MAIRIE 10 RUE DU DOCTEUR PRAUX 44530 SAINT-GILDAS-DES-BOIS BP 5
264402090;CTRE COM ACTION SOCIALE DE ST FIACRE;7361;non_connu;-1;False;non_connu;47.144407;-1.415908;MAIRIE 44690 SAINT-FIACRE-SUR-MAINE
264402108;CTRE COM ACTION SOCIALE LA LIMOUZINIERE;7361;non_connu;-1;False;non_connu;46.981643;-1.614472;MAIRIE 44310 LA LIMOUZINIERE
264402116;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;46.885181;-1.596055;MAIRIE 11 RUE DE LA CHAUSSEE 44650 LEGE
264402124;CTRE COM ACTION SOCIALE DE LA MARNE;7361;non_connu;-1;False;non_connu;46.994731;-1.741698;MAIRIE 44270 LA MARNE
264402132;CTRE COM ACTION SOCIALE DE TOUVOIS;7361;non_connu;-1;False;non_connu;46.897689;-1.665129;MAIRIE 44650 TOUVOIS
264402140;CTRE ACTION SOCIALE DU TEMPLE;7361;non_connu;-1;False;non_connu;47.327159;-1.796573;MAIRIE 44360 LE TEMPLE-DE-BRETAGNE
264402157;CTRE COM ACTION SOCIALE DE DREFFEAC;7361;non_connu;-1;False;non_connu;47.467715;-2.094588;MAIRIE 44530 DREFFEAC
264402165;CTRE COM ACTION SOCIALE DE CORDEMAIS;7361;non_connu;-1;False;non_connu;;;
264402199;CTRE COM ACTION SOCIALE DE SAINTE LUCE;7361;non_connu;-1;False;non_connu;47.248571;-1.484101;MAIRIE ALL EUDES DE FREMOND 44980 SAINTE-LUCE-SUR-LOIRE
264402207;CTRE COM ACTION SOCIALE ST MARS COUTAIS;7361;non_connu;-1;False;non_connu;47.112572;-1.734328;MAIRIE 14 RUE ST MEDARD 44680 SAINT-MARS-DE-COUTAIS
264402215;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.299846;-2.198934;BATIMENT L'ESCALE 36 RUE LEO LAGRANGE 44570 TRIGNAC
264402231;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.378838;-2.544948;MAIRIE RUE CURE 44420 PIRIAC-SUR-MER
264402256;CTRE COM ACTION SOCIALE DE ST ETIENNE;7361;non_connu;-1;False;non_connu;47.274445;-1.781868;MAIRIE PL DE LA MAIRIE 44360 SAINT-ETIENNE-DE-MONTLUC
264402272;CTRE COM ACTION SOCIALE D'ASSERAC;7361;non_connu;-1;False;non_connu;47.427661;-2.392428;15 RUE DU PONT BERIN 44410 ASSERAC
264402280;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.277582;-2.477964;MAIRIE 34 RUE JEAN XXIII 44740 BATZ-SUR-MER
264402298;CTRE COM ACTION SOCIALE LAVAU SUR LOIRE;7361;non_connu;-1;False;non_connu;47.30748;-1.966815;MAIRIE 44260 LAVAU-SUR-LOIRE
264402306;CTRE COM ACTION SOCIALE DE LA BERNERIE;7361;non_connu;-1;False;non_connu;47.081309;-2.038497;MAIRIE 16 RUE GEORGES CLEMENCEAU 44760 LA BERNERIE-EN-RETZ
264402314;CTRE COM ACTION SOCIALE DE PRINQUIAU;7361;non_connu;-1;False;non_connu;47.3625;-2.014165;MAIRIE RUE DE LA GAGNERIE 44260 PRINQUIAU
264402322;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.39957;-2.460899;MAIRIE PL DE L'HOTEL 44420 MESQUER BP 14
264402330;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.397371;-2.309646;MAIRIE 1 RUE KERIO 44410 SAINT-LYPHARD
264402348;CTRE COM ACTION SOCIALE DE SAINT MOLF;7361;non_connu;-1;False;non_connu;47.391126;-2.424958;MAIRIE 1 RUE DES EPIS 44350 SAINT-MOLF
264402355;CTRE COM ACTION SOCIAL DE LA PLAINE;7361;non_connu;-1;False;non_connu;47.137781;-2.191001;MAIRIE PL FORT GENTIL 44770 LA PLAINE-SUR-MER BP 20
264402363;CTRE COM ACTION SOCIALE ST PERE EN RETZ;7361;non_connu;-1;False;non_connu;47.207554;-2.043921;MAIRIE 1 PL DE LA MAIRIE 44320 SAINT-PERE-EN-RETZ
264402371;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.128393;-2.213809;MAIRIE 17 GRANDE RUE 44770 PREFAILLES
264402389;CTRE COM ACTION SOCIALE DE ROUANS;7361;non_connu;-1;False;non_connu;47.185782;-1.859234;MAIRIE PL DE LA POSTE 44640 ROUANS
264402397;CTRE COM ACTION SOCIALE DE SAINTE-ANNE;7361;non_connu;-1;False;non_connu;47.458017;-2.005089;MAIRIE 6 RUE DE L' ETANG 44160 SAINTE-ANNE-SUR-BRIVET
264402405;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.313568;-2.310663;MAIRIE 5 PL DE LA MAIRIE 44117 SAINT-ANDRE-DES-EAUX BP 5
264402413;CTRE COM ACTION SOCIALE DE STE PAZANNE;7361;non_connu;-1;False;non_connu;47.102832;-1.811296;MAIRIE 10 RUE DE L' HOTEL DE VILLE 44680 SAINTE-PAZANNE
264402421;CTRE COM ACTION SOCIALE PORT SAINT PERE;7361;non_connu;-1;False;non_connu;47.133609;-1.748803;MAIRIE 13 RTE DE PORNIC 44710 PORT-SAINT-PERE
264402439;CTRE COM ACTION SOCIALE ST MALO GUERSAC;7361;non_connu;-1;False;non_connu;47.351414;-2.179159;MAIRIE 12 RUE ARISTIDE BRIAND 44550 SAINT-MALO-DE-GUERSAC
264402454;CTRE COM ACTION SOCIALE DE DONGES;7361;non_connu;-1;False;non_connu;47.318987;-2.075163;MAIRIE PL ARMAND MORVAN 44480 DONGES
264402462;CTRE COM ACTION SOCIALE DE FEGREAC;7361;non_connu;-1;False;non_connu;47.586212;-2.042261;MAIRIE 1 RUE DE LA MAIRIE 44460 FEGREAC
264402470;CTRE COM ACTION SOCIALE DE PAIMBOEUF;7361;non_connu;-1;False;non_connu;47.289069;-2.036315;MAIRIE 1 QUAI ECOLE 44560 PAIMBOEUF
264402488;CTRE COM ACTION SOCIALE DE ST PHILBERT;7361;non_connu;-1;False;non_connu;47.03763;-1.642085;MAIRIE 24 RUE DE L'HOTEL DE VILLE 44310 SAINT-PHILBERT-DE-GRAND-LIEU
264402504;CTRE COM ACTION SOCIALE DE MONTOIR;7361;non_connu;-1;False;non_connu;47.328078;-2.154642;MAIRIE 6 RUE DE CHATEAUBRIAND 44550 MONTOIR-DE-BRETAGNE
264402561;CENTRE COMMUNAL D ACTION SOCIALE;7361;21;-1;False;non_connu;47.382209;-2.200227;MAIRIE 64 RUE JOLIOT CURIE 44720 SAINT-JOACHIM
264402587;CTRE COM ACTION SOCIALE SUCE SUR ERDRE;7361;non_connu;-1;False;non_connu;47.339975;-1.526202;MAIRIE RUE DE LA MAIRIE 44240 SUCE-SUR-ERDRE
264402603;CTRE COM ACTION SOCIALE DE LUSANGER;7361;non_connu;-1;False;non_connu;47.681947;-1.595571;MAIRIE 44590 LUSANGER
264402744;CTRE COM ACTION SOCIALE DE SAINT JULIEN;7361;non_connu;-1;False;non_connu;47.253087;-1.385978;MAIRIE RUE DES HEURTHAUDS 44450 SAINT-JULIEN-DE-CONCELLES
264402801;CTRE COM ACTION SOCIALE D OUDON;7361;non_connu;-1;False;non_connu;47.347232;-1.284458;MAIRIE 150 RUE D ANJOU 44521 OUDON
264402827;CTRE COM ACTION SOCIALE DE ST LEGER;7361;non_connu;-1;False;non_connu;47.138333;-1.718697;MAIRIE 44710 SAINT-LEGER-LES-VIGNES
264500232;CENTRE COMMUNAL D'ACTION SOCIALE;7361;21;-1;False;non_connu;;;
264500281;CENTRE COMMUNAL D ACTION SOCIALE;7361;21;-1;False;non_connu;47.912933;1.874444;71 RUE CHARLES BEAUHAIRE 45140 SAINT-JEAN-DE-LA-RUELLE
264500299;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.93131;1.919796;PL DE LA REPUBLIQUE 45400 FLEURY-LES-AUBRAIS
264500323;CTRE COMMUNAL ACTION SOCIAL;7361;non_connu;-1;False;non_connu;47.893207;1.915689;PL DE L EGLISE 20 RUE DU GEN DE GAULLE 45650 SAINT-JEAN-LE-BLANC
264500331;CTRE COM ACTION SOCIALE D OLIVET;7361;non_connu;-1;False;non_connu;47.865544;1.897454;283 RUE DU GENERAL DE GAULLE 45160 OLIVET
264500356;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
264500414;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.599795;2.602649;MAIRIE 45500 AUTRY-LE-CHATEL
264500422;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.697544;2.624489;MAIRIE 3 CHE DE MONTFORT 45500 GIEN BP 99 45503 GIEN CEDEX
264500455;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.014617;2.731943;1 PL DE LA REPUBLIQUE 45120 CHALETTE-SUR-LOING
264500471;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.761994;2.516978;MAIRIE 14 RUE NATIONALE 45570 DAMPIERRE-EN-BURLY
264500497;CTRE COM ACTION SOCIALE D'ARTENAY;7361;non_connu;-1;False;non_connu;48.082424;1.878801;MAIRIE 20 PL DE L'HOTEL DE VILLE 45410 ARTENAY
264500513;CTRE COM ACTION SOCIALE AULNAY LA RIVIER;7361;non_connu;-1;False;non_connu;48.195405;2.379101;MAIRIE 9 RUE DE LA VALLEE 45390 AULNAY-LA-RIVIERE
264500547;CTRE COM D ACTION SOCIAL;7361;non_connu;-1;False;non_connu;48.143828;2.07794;MAIRIE 62 GRANDE RUE 45480 BAZOCHES-LES-GALLERANDES
264500562;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.069708;2.429737;MAIRIE PL DE L'HOTEL DE VILLE 45340 BEAUNE-LA-ROLANDE
264500604;CTRE COM ACTION SOCIALE DES BORDES;7361;non_connu;-1;False;non_connu;47.812295;2.401585;MAIRIE 34 RUE DE LA MAIRIE 45460 LES BORDES
264500612;CTRE COM ACTION SOCIALE DE BOU;7361;non_connu;-1;False;non_connu;47.873413;2.046871;MAIRIE 8 RUE DU BOURG 45430 BOU
264500638;CTRE COM ACTION SOCIALE DE BRIARE;7361;non_connu;-1;False;non_connu;47.639685;2.73932;MAIRIE RUE TALBOT 45250 BRIARE
264500646;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.227965;2.427346;MAIRIE 58 RUE DE LA GARE 45390 BRIARRES-SUR-ESSONNE
264500661;CTRE COM ACTION SOCIALE DE CHAINGY;7361;non_connu;-1;False;non_connu;47.883636;1.771952;MAIRIE 1 PL DU BOURG 45380 CHAINGY
264500679;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.96747;1.969995;MAIRIE 12 RTE D'ORLEANS 45400 CHANTEAU
264500703;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.865648;2.218782;1 PL ARISTIDE BRIAND 45110 CHATEAUNEUF-SUR-LOIRE
264500745;CENTRE COMMUNAL ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.027368;1.874463;MAIRIE RUE DE PARIS 45520 CHEVILLY
264500760;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.821116;1.755976;94 RUE DU MARECHAL FOCH 45370 CLERY-SAINT-ANDRE
264500778;CTRE COM ACTION SOCIALE DE COMBLEUX;7361;non_connu;-1;False;non_connu;47.900305;1.989423;45800 COMBLEUX
264500794;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.62101;2.492596;MAIRIE 6 RUE DE LA MAIRIE 45720 COULLONS
264500828;CTRE COM ACTION SOCIALE DE DADONVILLE;7361;non_connu;-1;False;non_connu;48.14586;2.256149;MAIRIE 45300 DADONVILLE
264500836;CTRE COM ACTION SOCIALE DE DIMANCHEVILLE;7361;non_connu;-1;False;non_connu;48.235873;2.431818;MAIRIE 45390 DIMANCHEVILLE
264500877;CTRE COM ACTION SOCIALE D'EGRY;7361;non_connu;-1;False;non_connu;;;
264500893;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.077738;;MAIRIE COUR ABBAYE 45210 FERRIERES-EN-GATINAIS
264500919;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
264500992;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.746562;1.81011;MAIRIE 29 PL DE LA MAIRIE 45370 JOUY-LE-POTIER
264501024;CTRE COM ACTION SOCIALE DE LORCY;7361;non_connu;-1;False;non_connu;48.054725;2.533506;MAIRIE 45490 LORCY
264501032;CTRE COM ACTION SOCIALE DE LORRIS;7361;non_connu;-1;False;non_connu;47.890309;2.513629;MAIRIE 29 GRANDE RUE 45260 LORRIS
264501040;CTRE COM ACTION SOCIALE DE LOURY;7361;non_connu;-1;False;non_connu;47.996187;2.104853;MAIRIE 45470 LOURY
264501057;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.886286;2.056511;MAIRIE 105 RUE MAURICE ROBILLARD 45430 MARDIE BP 40057 45433 CHECY CEDEX
264501065;CTRE COM ACTION SOCIALE MAREAU AUX PRES;7361;non_connu;-1;False;non_connu;47.84858;1.788524;MAIRIE 45370 MAREAU-AUX-PRES
264501131;CTRE COM ACTION SOCIALE D ORMES;7361;non_connu;-1;False;non_connu;47.942134;1.818347;MAIRIE 147 RUE NATIONALE 45140 ORMES
264501149;CTRE COMMUNAL ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.672182;2.812831;MAIRIE 45250 OUZOUER-SUR-TREZEE
264501156;CTRE COM ACTION SOCIALE DE PATAY;7361;non_connu;-1;False;non_connu;;;
264501164;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.832051;1.969151;MAIRIE 140 RUE DU 11 NOVEMBRE 1918 45590 SAINT-CYR-EN-VAL
264501198;CTRE COM ACTION SOCIALE DE PUISEAUX;7361;non_connu;-1;False;non_connu;;;
264501214;CTRE COM ACTION SOCIALE ST DENIS EN VAL;7361;non_connu;-1;False;non_connu;47.878812;1.955676;MAIRIE 60 RUE DE ST DENIS 45560 SAINT-DENIS-EN-VAL
